,unplug_hourTime,Count,dayofweek,hour,typeofday
2147,2019-10-18 16:00:00+00:00,801,4,16,friday
2148,2019-10-18 17:00:00+00:00,788,4,17,friday
2149,2019-10-18 18:00:00+00:00,803,4,18,friday
2150,2019-10-18 19:00:00+00:00,596,4,19,friday
2151,2019-10-18 20:00:00+00:00,434,4,20,friday
2152,2019-10-18 21:00:00+00:00,389,4,21,friday
2153,2019-10-18 22:00:00+00:00,492,4,22,friday
2154,2019-10-18 23:00:00+00:00,456,4,23,friday
2155,2019-10-19 00:00:00+00:00,334,5,0,weekend
2156,2019-10-19 01:00:00+00:00,248,5,1,weekend
2157,2019-10-19 02:00:00+00:00,175,5,2,weekend
2158,2019-10-19 03:00:00+00:00,140,5,3,weekend
2159,2019-10-19 04:00:00+00:00,98,5,4,weekend
2160,2019-10-19 05:00:00+00:00,79,5,5,weekend
2161,2019-10-19 06:00:00+00:00,175,5,6,weekend
2162,2019-10-19 07:00:00+00:00,324,5,7,weekend
2163,2019-10-19 08:00:00+00:00,327,5,8,weekend
2164,2019-10-19 09:00:00+00:00,381,5,9,weekend
2165,2019-10-19 10:00:00+00:00,505,5,10,weekend
2166,2019-10-19 11:00:00+00:00,564,5,11,weekend
2167,2019-10-19 12:00:00+00:00,631,5,12,weekend
2168,2019-10-19 13:00:00+00:00,410,5,13,weekend
2169,2019-10-19 14:00:00+00:00,445,5,14,weekend
2170,2019-10-19 15:00:00+00:00,503,5,15,weekend
2171,2019-10-19 16:00:00+00:00,532,5,16,weekend
2172,2019-10-19 17:00:00+00:00,597,5,17,weekend
2173,2019-10-19 18:00:00+00:00,545,5,18,weekend
2174,2019-10-19 19:00:00+00:00,271,5,19,weekend
2175,2019-10-19 20:00:00+00:00,31,5,20,weekend
2176,2019-10-19 21:00:00+00:00,95,5,21,weekend
2177,2019-10-19 22:00:00+00:00,203,5,22,weekend
2178,2019-10-19 23:00:00+00:00,242,5,23,weekend
2179,2019-10-20 00:00:00+00:00,247,6,0,weekend
2180,2019-10-20 01:00:00+00:00,200,6,1,weekend
2181,2019-10-20 02:00:00+00:00,148,6,2,weekend
2182,2019-10-20 03:00:00+00:00,114,6,3,weekend
2183,2019-10-20 04:00:00+00:00,91,6,4,weekend
2184,2019-10-20 05:00:00+00:00,67,6,5,weekend
2185,2019-10-20 06:00:00+00:00,108,6,6,weekend
2186,2019-10-20 07:00:00+00:00,169,6,7,weekend
2187,2019-10-20 08:00:00+00:00,217,6,8,weekend
2188,2019-10-20 09:00:00+00:00,340,6,9,weekend
2189,2019-10-20 10:00:00+00:00,403,6,10,weekend
2190,2019-10-20 11:00:00+00:00,396,6,11,weekend
2191,2019-10-20 12:00:00+00:00,259,6,12,weekend
2192,2019-10-20 13:00:00+00:00,300,6,13,weekend
2193,2019-10-20 14:00:00+00:00,352,6,14,weekend
2194,2019-10-20 15:00:00+00:00,459,6,15,weekend
2195,2019-10-20 16:00:00+00:00,461,6,16,weekend
2196,2019-10-20 17:00:00+00:00,446,6,17,weekend
2197,2019-10-20 18:00:00+00:00,366,6,18,weekend
2198,2019-10-20 19:00:00+00:00,306,6,19,weekend
2199,2019-10-20 20:00:00+00:00,273,6,20,weekend
2200,2019-10-20 21:00:00+00:00,235,6,21,weekend
2201,2019-10-20 22:00:00+00:00,195,6,22,weekend
2202,2019-10-20 23:00:00+00:00,87,6,23,weekend
2203,2019-10-21 00:00:00+00:00,80,0,0,workingday
2204,2019-10-21 01:00:00+00:00,50,0,1,workingday
2205,2019-10-21 02:00:00+00:00,36,0,2,workingday
2206,2019-10-21 03:00:00+00:00,36,0,3,workingday
2207,2019-10-21 04:00:00+00:00,112,0,4,workingday
2208,2019-10-21 05:00:00+00:00,433,0,5,workingday
2209,2019-10-21 06:00:00+00:00,976,0,6,workingday
2210,2019-10-21 07:00:00+00:00,833,0,7,workingday
2211,2019-10-21 08:00:00+00:00,408,0,8,workingday
2212,2019-10-21 09:00:00+00:00,347,0,9,workingday
2213,2019-10-21 10:00:00+00:00,373,0,10,workingday
2214,2019-10-21 11:00:00+00:00,501,0,11,workingday
2215,2019-10-21 12:00:00+00:00,896,0,12,workingday
2216,2019-10-21 13:00:00+00:00,886,0,13,workingday
2217,2019-10-21 14:00:00+00:00,721,0,14,workingday
2218,2019-10-21 15:00:00+00:00,774,0,15,workingday
2219,2019-10-21 16:00:00+00:00,1227,0,16,workingday
2220,2019-10-21 17:00:00+00:00,1047,0,17,workingday
2221,2019-10-21 18:00:00+00:00,808,0,18,workingday
2222,2019-10-21 19:00:00+00:00,574,0,19,workingday
2223,2019-10-21 20:00:00+00:00,365,0,20,workingday
2224,2019-10-21 21:00:00+00:00,249,0,21,workingday
2225,2019-10-21 22:00:00+00:00,186,0,22,workingday
2226,2019-10-21 23:00:00+00:00,99,0,23,workingday
2227,2019-10-22 00:00:00+00:00,70,1,0,workingday
2228,2019-10-22 01:00:00+00:00,29,1,1,workingday
2229,2019-10-22 02:00:00+00:00,18,1,2,workingday
2230,2019-10-22 03:00:00+00:00,38,1,3,workingday
2231,2019-10-22 04:00:00+00:00,134,1,4,workingday
2232,2019-10-22 05:00:00+00:00,502,1,5,workingday
2233,2019-10-22 06:00:00+00:00,1144,1,6,workingday
2234,2019-10-22 07:00:00+00:00,890,1,7,workingday
2235,2019-10-22 08:00:00+00:00,420,1,8,workingday
2236,2019-10-22 09:00:00+00:00,349,1,9,workingday
2237,2019-10-22 10:00:00+00:00,332,1,10,workingday
2238,2019-10-22 11:00:00+00:00,208,1,11,workingday
2239,2019-10-22 12:00:00+00:00,494,1,12,workingday
2240,2019-10-22 13:00:00+00:00,483,1,13,workingday
2241,2019-10-22 14:00:00+00:00,590,1,14,workingday
2242,2019-10-22 15:00:00+00:00,673,1,15,workingday
2243,2019-10-22 16:00:00+00:00,356,1,16,workingday
2244,2019-10-22 17:00:00+00:00,568,1,17,workingday
2245,2019-10-22 18:00:00+00:00,542,1,18,workingday
2246,2019-10-22 19:00:00+00:00,194,1,19,workingday
2247,2019-10-22 20:00:00+00:00,149,1,20,workingday
2248,2019-10-22 21:00:00+00:00,149,1,21,workingday
2249,2019-10-22 22:00:00+00:00,99,1,22,workingday
2250,2019-10-22 23:00:00+00:00,72,1,23,workingday
2251,2019-10-23 00:00:00+00:00,25,2,0,workingday
2252,2019-10-23 01:00:00+00:00,13,2,1,workingday
2253,2019-10-23 02:00:00+00:00,12,2,2,workingday
2254,2019-10-23 03:00:00+00:00,21,2,3,workingday
2255,2019-10-23 04:00:00+00:00,44,2,4,workingday
2256,2019-10-23 05:00:00+00:00,224,2,5,workingday
2257,2019-10-23 06:00:00+00:00,476,2,6,workingday
2258,2019-10-23 07:00:00+00:00,493,2,7,workingday
2259,2019-10-23 08:00:00+00:00,190,2,8,workingday
2260,2019-10-23 09:00:00+00:00,137,2,9,workingday
2261,2019-10-23 10:00:00+00:00,203,2,10,workingday
2262,2019-10-23 11:00:00+00:00,386,2,11,workingday
2263,2019-10-23 12:00:00+00:00,692,2,12,workingday
2264,2019-10-23 13:00:00+00:00,664,2,13,workingday
2265,2019-10-23 14:00:00+00:00,650,2,14,workingday
2266,2019-10-23 15:00:00+00:00,660,2,15,workingday
2267,2019-10-23 16:00:00+00:00,978,2,16,workingday
2268,2019-10-23 17:00:00+00:00,906,2,17,workingday
2269,2019-10-23 18:00:00+00:00,636,2,18,workingday
2270,2019-10-23 19:00:00+00:00,559,2,19,workingday
2271,2019-10-23 20:00:00+00:00,295,2,20,workingday
2272,2019-10-23 21:00:00+00:00,275,2,21,workingday
2273,2019-10-23 22:00:00+00:00,286,2,22,workingday
2274,2019-10-23 23:00:00+00:00,144,2,23,workingday
2275,2019-10-24 00:00:00+00:00,74,3,0,workingday
2276,2019-10-24 01:00:00+00:00,44,3,1,workingday
2277,2019-10-24 02:00:00+00:00,40,3,2,workingday
2278,2019-10-24 03:00:00+00:00,42,3,3,workingday
2279,2019-10-24 04:00:00+00:00,113,3,4,workingday
2280,2019-10-24 05:00:00+00:00,422,3,5,workingday
2281,2019-10-24 06:00:00+00:00,1071,3,6,workingday
2282,2019-10-24 07:00:00+00:00,955,3,7,workingday
2283,2019-10-24 08:00:00+00:00,399,3,8,workingday
2284,2019-10-24 09:00:00+00:00,375,3,9,workingday
2285,2019-10-24 10:00:00+00:00,378,3,10,workingday
2286,2019-10-24 11:00:00+00:00,541,3,11,workingday
2287,2019-10-24 12:00:00+00:00,847,3,12,workingday
2288,2019-10-24 13:00:00+00:00,864,3,13,workingday
2289,2019-10-24 14:00:00+00:00,808,3,14,workingday
2290,2019-10-24 15:00:00+00:00,832,3,15,workingday
2291,2019-10-24 16:00:00+00:00,1168,3,16,workingday
2292,2019-10-24 17:00:00+00:00,1124,3,17,workingday
2293,2019-10-24 18:00:00+00:00,930,3,18,workingday
2294,2019-10-24 19:00:00+00:00,640,3,19,workingday
2295,2019-10-24 20:00:00+00:00,452,3,20,workingday
2296,2019-10-24 21:00:00+00:00,441,3,21,workingday
2297,2019-10-24 22:00:00+00:00,393,3,22,workingday
2298,2019-10-24 23:00:00+00:00,226,3,23,workingday
2299,2019-10-25 00:00:00+00:00,171,4,0,friday
2300,2019-10-25 01:00:00+00:00,80,4,1,friday
2301,2019-10-25 02:00:00+00:00,55,4,2,friday
2302,2019-10-25 03:00:00+00:00,68,4,3,friday
2303,2019-10-25 04:00:00+00:00,111,4,4,friday
2304,2019-10-25 05:00:00+00:00,468,4,5,friday
2305,2019-10-25 06:00:00+00:00,1054,4,6,friday
2306,2019-10-25 07:00:00+00:00,894,4,7,friday
2307,2019-10-25 08:00:00+00:00,445,4,8,friday
2308,2019-10-25 09:00:00+00:00,370,4,9,friday
2309,2019-10-25 10:00:00+00:00,381,4,10,friday
2310,2019-10-25 11:00:00+00:00,540,4,11,friday
2311,2019-10-25 12:00:00+00:00,1118,4,12,friday
2312,2019-10-25 13:00:00+00:00,1219,4,13,friday
2313,2019-10-25 14:00:00+00:00,883,4,14,friday
2314,2019-10-25 15:00:00+00:00,807,4,15,friday
2315,2019-10-25 16:00:00+00:00,794,4,16,friday
2316,2019-10-25 17:00:00+00:00,792,4,17,friday
2317,2019-10-25 18:00:00+00:00,776,4,18,friday
2318,2019-10-25 19:00:00+00:00,609,4,19,friday
2319,2019-10-25 20:00:00+00:00,470,4,20,friday
2320,2019-10-25 21:00:00+00:00,413,4,21,friday
2321,2019-10-25 22:00:00+00:00,416,4,22,friday
2322,2019-10-25 23:00:00+00:00,429,4,23,friday
2323,2019-10-26 00:00:00+00:00,331,5,0,weekend
2324,2019-10-26 01:00:00+00:00,256,5,1,weekend
2325,2019-10-26 02:00:00+00:00,175,5,2,weekend
2326,2019-10-26 03:00:00+00:00,135,5,3,weekend
2327,2019-10-26 04:00:00+00:00,126,5,4,weekend
2328,2019-10-26 05:00:00+00:00,92,5,5,weekend
2329,2019-10-26 06:00:00+00:00,163,5,6,weekend
2330,2019-10-26 07:00:00+00:00,324,5,7,weekend
2331,2019-10-26 08:00:00+00:00,336,5,8,weekend
2332,2019-10-26 09:00:00+00:00,385,5,9,weekend
2333,2019-10-26 10:00:00+00:00,496,5,10,weekend
2334,2019-10-26 11:00:00+00:00,524,5,11,weekend
2335,2019-10-26 12:00:00+00:00,663,5,12,weekend
2336,2019-10-26 13:00:00+00:00,452,5,13,weekend
2337,2019-10-26 14:00:00+00:00,464,5,14,weekend
2338,2019-10-26 15:00:00+00:00,606,5,15,weekend
2339,2019-10-26 16:00:00+00:00,552,5,16,weekend
2340,2019-10-26 17:00:00+00:00,616,5,17,weekend
2341,2019-10-26 18:00:00+00:00,614,5,18,weekend
2342,2019-10-26 19:00:00+00:00,512,5,19,weekend
2343,2019-10-26 20:00:00+00:00,347,5,20,weekend
2344,2019-10-26 21:00:00+00:00,340,5,21,weekend
2345,2019-10-26 22:00:00+00:00,406,5,22,weekend
2346,2019-10-26 23:00:00+00:00,321,5,23,weekend
2347,2019-10-27 01:00:00+00:00,500,6,1,weekend
2348,2019-10-27 02:00:00+00:00,183,6,2,weekend
2349,2019-10-27 03:00:00+00:00,114,6,3,weekend
2350,2019-10-27 04:00:00+00:00,118,6,4,weekend
2351,2019-10-27 05:00:00+00:00,86,6,5,weekend
2352,2019-10-27 06:00:00+00:00,57,6,6,weekend
2353,2019-10-27 07:00:00+00:00,105,6,7,weekend
2354,2019-10-27 08:00:00+00:00,205,6,8,weekend
2355,2019-10-27 09:00:00+00:00,299,6,9,weekend
2356,2019-10-27 10:00:00+00:00,402,6,10,weekend
2357,2019-10-27 11:00:00+00:00,476,6,11,weekend
2358,2019-10-27 12:00:00+00:00,624,6,12,weekend
2359,2019-10-27 13:00:00+00:00,502,6,13,weekend
2360,2019-10-27 14:00:00+00:00,414,6,14,weekend
2361,2019-10-27 15:00:00+00:00,499,6,15,weekend
2362,2019-10-27 16:00:00+00:00,604,6,16,weekend
2363,2019-10-27 17:00:00+00:00,545,6,17,weekend
2364,2019-10-27 18:00:00+00:00,502,6,18,weekend
2365,2019-10-27 19:00:00+00:00,445,6,19,weekend
2366,2019-10-27 20:00:00+00:00,388,6,20,weekend
2367,2019-10-27 21:00:00+00:00,311,6,21,weekend
2368,2019-10-27 22:00:00+00:00,249,6,22,weekend
2369,2019-10-27 23:00:00+00:00,205,6,23,weekend
2370,2019-10-28 00:00:00+00:00,104,0,0,workingday
2371,2019-10-28 01:00:00+00:00,75,0,1,workingday
2372,2019-10-28 02:00:00+00:00,38,0,2,workingday
2373,2019-10-28 03:00:00+00:00,25,0,3,workingday
2374,2019-10-28 04:00:00+00:00,43,0,4,workingday
2375,2019-10-28 05:00:00+00:00,123,0,5,workingday
2376,2019-10-28 06:00:00+00:00,495,0,6,workingday
2377,2019-10-28 07:00:00+00:00,1153,0,7,workingday
2378,2019-10-28 08:00:00+00:00,854,0,8,workingday
2379,2019-10-28 09:00:00+00:00,410,0,9,workingday
2380,2019-10-28 10:00:00+00:00,357,0,10,workingday
2381,2019-10-28 11:00:00+00:00,392,0,11,workingday
2382,2019-10-28 12:00:00+00:00,513,0,12,workingday
2383,2019-10-28 13:00:00+00:00,899,0,13,workingday
2384,2019-10-28 14:00:00+00:00,871,0,14,workingday
2385,2019-10-28 15:00:00+00:00,759,0,15,workingday
2386,2019-10-28 16:00:00+00:00,860,0,16,workingday
2387,2019-10-28 17:00:00+00:00,1201,0,17,workingday
2388,2019-10-28 18:00:00+00:00,1079,0,18,workingday
2389,2019-10-28 19:00:00+00:00,788,0,19,workingday
2390,2019-10-28 20:00:00+00:00,584,0,20,workingday
2391,2019-10-28 21:00:00+00:00,402,0,21,workingday
2392,2019-10-28 22:00:00+00:00,292,0,22,workingday
2393,2019-10-28 23:00:00+00:00,234,0,23,workingday
2394,2019-10-29 00:00:00+00:00,115,1,0,workingday
2395,2019-10-29 01:00:00+00:00,55,1,1,workingday
2396,2019-10-29 02:00:00+00:00,29,1,2,workingday
2397,2019-10-29 03:00:00+00:00,22,1,3,workingday
2398,2019-10-29 04:00:00+00:00,48,1,4,workingday
2399,2019-10-29 05:00:00+00:00,137,1,5,workingday
2400,2019-10-29 06:00:00+00:00,548,1,6,workingday
2401,2019-10-29 07:00:00+00:00,1213,1,7,workingday
2402,2019-10-29 08:00:00+00:00,986,1,8,workingday
2403,2019-10-29 09:00:00+00:00,442,1,9,workingday
2404,2019-10-29 10:00:00+00:00,350,1,10,workingday
2405,2019-10-29 11:00:00+00:00,426,1,11,workingday
2406,2019-10-29 12:00:00+00:00,535,1,12,workingday
2407,2019-10-29 13:00:00+00:00,865,1,13,workingday
2408,2019-10-29 14:00:00+00:00,871,1,14,workingday
2409,2019-10-29 15:00:00+00:00,782,1,15,workingday
2410,2019-10-29 16:00:00+00:00,899,1,16,workingday
2411,2019-10-29 17:00:00+00:00,1233,1,17,workingday
2412,2019-10-29 18:00:00+00:00,1051,1,18,workingday
2413,2019-10-29 19:00:00+00:00,941,1,19,workingday
2414,2019-10-29 20:00:00+00:00,693,1,20,workingday
2415,2019-10-29 21:00:00+00:00,439,1,21,workingday
2416,2019-10-29 22:00:00+00:00,379,1,22,workingday
2417,2019-10-29 23:00:00+00:00,285,1,23,workingday
2418,2019-10-30 00:00:00+00:00,158,2,0,workingday
2419,2019-10-30 01:00:00+00:00,66,2,1,workingday
2420,2019-10-30 02:00:00+00:00,44,2,2,workingday
2421,2019-10-30 03:00:00+00:00,29,2,3,workingday
2422,2019-10-30 04:00:00+00:00,38,2,4,workingday
2423,2019-10-30 05:00:00+00:00,112,2,5,workingday
2424,2019-10-30 06:00:00+00:00,542,2,6,workingday
2425,2019-10-30 07:00:00+00:00,1254,2,7,workingday
2426,2019-10-30 08:00:00+00:00,990,2,8,workingday
2427,2019-10-30 09:00:00+00:00,438,2,9,workingday
2428,2019-10-30 10:00:00+00:00,398,2,10,workingday
2429,2019-10-30 11:00:00+00:00,407,2,11,workingday
2430,2019-10-30 12:00:00+00:00,599,2,12,workingday
2431,2019-10-30 13:00:00+00:00,880,2,13,workingday
2432,2019-10-30 14:00:00+00:00,920,2,14,workingday
2433,2019-10-30 15:00:00+00:00,746,2,15,workingday
2434,2019-10-30 16:00:00+00:00,833,2,16,workingday
2435,2019-10-30 17:00:00+00:00,948,2,17,workingday
2436,2019-10-30 18:00:00+00:00,980,2,18,workingday
2437,2019-10-30 19:00:00+00:00,895,2,19,workingday
2438,2019-10-30 20:00:00+00:00,700,2,20,workingday
2439,2019-10-30 21:00:00+00:00,442,2,21,workingday
2440,2019-10-30 22:00:00+00:00,485,2,22,workingday
2441,2019-10-30 23:00:00+00:00,373,2,23,workingday
2442,2019-10-31 00:00:00+00:00,189,3,0,workingday
2443,2019-10-31 01:00:00+00:00,113,3,1,workingday
2444,2019-10-31 02:00:00+00:00,66,3,2,workingday
2445,2019-10-31 03:00:00+00:00,51,3,3,workingday
2446,2019-10-31 04:00:00+00:00,50,3,4,workingday
2447,2019-10-31 05:00:00+00:00,123,3,5,workingday
2448,2019-10-31 06:00:00+00:00,465,3,6,workingday
2449,2019-10-31 07:00:00+00:00,1058,3,7,workingday
2450,2019-10-31 08:00:00+00:00,890,3,8,workingday
2451,2019-10-31 09:00:00+00:00,495,3,9,workingday
2452,2019-10-31 10:00:00+00:00,463,3,10,workingday
2453,2019-10-31 11:00:00+00:00,456,3,11,workingday
2454,2019-10-31 12:00:00+00:00,626,3,12,workingday
2455,2019-10-31 13:00:00+00:00,827,3,13,workingday
2456,2019-10-31 14:00:00+00:00,879,3,14,workingday
2457,2019-10-31 15:00:00+00:00,716,3,15,workingday
2458,2019-10-31 16:00:00+00:00,835,3,16,workingday
2459,2019-10-31 17:00:00+00:00,989,3,17,workingday
2460,2019-10-31 18:00:00+00:00,940,3,18,workingday
2461,2019-10-31 19:00:00+00:00,766,3,19,workingday
2462,2019-10-31 20:00:00+00:00,674,3,20,workingday
2463,2019-10-31 21:00:00+00:00,296,3,21,workingday
2464,2019-10-31 22:00:00+00:00,303,3,22,workingday
2465,2019-10-31 23:00:00+00:00,335,3,23,workingday
2466,2019-11-01 00:00:00+00:00,300,4,0,friday
2467,2019-11-01 01:00:00+00:00,291,4,1,friday
2468,2019-11-01 02:00:00+00:00,261,4,2,friday
2469,2019-11-01 03:00:00+00:00,209,4,3,friday
2470,2019-11-01 04:00:00+00:00,188,4,4,friday
2471,2019-11-01 05:00:00+00:00,180,4,5,friday
2472,2019-11-01 06:00:00+00:00,98,4,6,friday
2473,2019-11-01 07:00:00+00:00,119,4,7,friday
2474,2019-11-01 08:00:00+00:00,172,4,8,friday
2475,2019-11-01 09:00:00+00:00,246,4,9,friday
2476,2019-11-01 10:00:00+00:00,322,4,10,friday
2477,2019-11-01 11:00:00+00:00,345,4,11,friday
2478,2019-11-01 12:00:00+00:00,412,4,12,friday
2479,2019-11-01 13:00:00+00:00,383,4,13,friday
2480,2019-11-01 14:00:00+00:00,222,4,14,friday
2481,2019-11-01 15:00:00+00:00,309,4,15,friday
2482,2019-11-01 16:00:00+00:00,391,4,16,friday
2483,2019-11-01 17:00:00+00:00,433,4,17,friday
2484,2019-11-01 18:00:00+00:00,473,4,18,friday
2485,2019-11-01 19:00:00+00:00,455,4,19,friday
2486,2019-11-01 20:00:00+00:00,379,4,20,friday
2487,2019-11-01 21:00:00+00:00,264,4,21,friday
2488,2019-11-01 22:00:00+00:00,349,4,22,friday
2489,2019-11-01 23:00:00+00:00,349,4,23,friday
2490,2019-11-02 00:00:00+00:00,317,5,0,weekend
2491,2019-11-02 01:00:00+00:00,250,5,1,weekend
2492,2019-11-02 02:00:00+00:00,180,5,2,weekend
2493,2019-11-02 03:00:00+00:00,108,5,3,weekend
2494,2019-11-02 04:00:00+00:00,96,5,4,weekend
2495,2019-11-02 05:00:00+00:00,92,5,5,weekend
2496,2019-11-02 06:00:00+00:00,55,5,6,weekend
2497,2019-11-02 07:00:00+00:00,118,5,7,weekend
2498,2019-11-02 08:00:00+00:00,241,5,8,weekend
2499,2019-11-02 09:00:00+00:00,283,5,9,weekend
2500,2019-11-02 10:00:00+00:00,357,5,10,weekend
2501,2019-11-02 11:00:00+00:00,386,5,11,weekend
2502,2019-11-02 12:00:00+00:00,464,5,12,weekend
2503,2019-11-02 13:00:00+00:00,435,5,13,weekend
2504,2019-11-02 14:00:00+00:00,319,5,14,weekend
2505,2019-11-02 15:00:00+00:00,408,5,15,weekend
2506,2019-11-02 16:00:00+00:00,431,5,16,weekend
2507,2019-11-02 17:00:00+00:00,409,5,17,weekend
2508,2019-11-02 18:00:00+00:00,475,5,18,weekend
2509,2019-11-02 19:00:00+00:00,480,5,19,weekend
2510,2019-11-02 20:00:00+00:00,400,5,20,weekend
2511,2019-11-02 21:00:00+00:00,285,5,21,weekend
2512,2019-11-02 22:00:00+00:00,300,5,22,weekend
2513,2019-11-02 23:00:00+00:00,351,5,23,weekend
2514,2019-11-03 00:00:00+00:00,310,6,0,weekend
2515,2019-11-03 01:00:00+00:00,272,6,1,weekend
2516,2019-11-03 02:00:00+00:00,175,6,2,weekend
2517,2019-11-03 03:00:00+00:00,126,6,3,weekend
2518,2019-11-03 04:00:00+00:00,104,6,4,weekend
2519,2019-11-03 05:00:00+00:00,97,6,5,weekend
2520,2019-11-03 06:00:00+00:00,73,6,6,weekend
2521,2019-11-03 07:00:00+00:00,84,6,7,weekend
2522,2019-11-03 08:00:00+00:00,141,6,8,weekend
2523,2019-11-03 09:00:00+00:00,220,6,9,weekend
2524,2019-11-03 10:00:00+00:00,327,6,10,weekend
2525,2019-11-03 11:00:00+00:00,343,6,11,weekend
2526,2019-11-03 12:00:00+00:00,413,6,12,weekend
2527,2019-11-03 13:00:00+00:00,379,6,13,weekend
2528,2019-11-03 14:00:00+00:00,317,6,14,weekend
2529,2019-11-03 15:00:00+00:00,376,6,15,weekend
2530,2019-11-03 16:00:00+00:00,445,6,16,weekend
2531,2019-11-03 17:00:00+00:00,427,6,17,weekend
2532,2019-11-03 18:00:00+00:00,409,6,18,weekend
2533,2019-11-03 19:00:00+00:00,400,6,19,weekend
2534,2019-11-03 20:00:00+00:00,343,6,20,weekend
2535,2019-11-03 21:00:00+00:00,268,6,21,weekend
2536,2019-11-03 22:00:00+00:00,237,6,22,weekend
2537,2019-11-03 23:00:00+00:00,175,6,23,weekend
2538,2019-11-04 00:00:00+00:00,122,0,0,workingday
2539,2019-11-04 01:00:00+00:00,57,0,1,workingday
2540,2019-11-04 02:00:00+00:00,31,0,2,workingday
2541,2019-11-04 03:00:00+00:00,24,0,3,workingday
2542,2019-11-04 04:00:00+00:00,42,0,4,workingday
2543,2019-11-04 05:00:00+00:00,121,0,5,workingday
2544,2019-11-04 06:00:00+00:00,491,0,6,workingday
2545,2019-11-04 07:00:00+00:00,1040,0,7,workingday
2546,2019-11-04 08:00:00+00:00,838,0,8,workingday
2547,2019-11-04 09:00:00+00:00,426,0,9,workingday
2548,2019-11-04 10:00:00+00:00,353,0,10,workingday
2549,2019-11-04 11:00:00+00:00,355,0,11,workingday
2550,2019-11-04 12:00:00+00:00,468,0,12,workingday
2551,2019-11-04 13:00:00+00:00,830,0,13,workingday
2552,2019-11-04 14:00:00+00:00,857,0,14,workingday
2553,2019-11-04 15:00:00+00:00,728,0,15,workingday
2554,2019-11-04 16:00:00+00:00,553,0,16,workingday
2555,2019-11-04 17:00:00+00:00,667,0,17,workingday
2556,2019-11-04 18:00:00+00:00,529,0,18,workingday
2557,2019-11-04 19:00:00+00:00,553,0,19,workingday
2558,2019-11-04 20:00:00+00:00,427,0,20,workingday
2559,2019-11-04 21:00:00+00:00,103,0,21,workingday
2560,2019-11-04 22:00:00+00:00,138,0,22,workingday
2561,2019-11-04 23:00:00+00:00,138,0,23,workingday
2562,2019-11-05 00:00:00+00:00,107,1,0,workingday
2563,2019-11-05 01:00:00+00:00,55,1,1,workingday
2564,2019-11-05 02:00:00+00:00,21,1,2,workingday
2565,2019-11-05 03:00:00+00:00,10,1,3,workingday
2566,2019-11-05 04:00:00+00:00,48,1,4,workingday
2567,2019-11-05 05:00:00+00:00,113,1,5,workingday
2568,2019-11-05 06:00:00+00:00,478,1,6,workingday
2569,2019-11-05 07:00:00+00:00,1158,1,7,workingday
2570,2019-11-05 08:00:00+00:00,927,1,8,workingday
2571,2019-11-05 09:00:00+00:00,378,1,9,workingday
2572,2019-11-05 10:00:00+00:00,395,1,10,workingday
2573,2019-11-05 11:00:00+00:00,314,1,11,workingday
2574,2019-11-05 12:00:00+00:00,492,1,12,workingday
2575,2019-11-05 13:00:00+00:00,880,1,13,workingday
2576,2019-11-05 14:00:00+00:00,750,1,14,workingday
2577,2019-11-05 15:00:00+00:00,707,1,15,workingday
2578,2019-11-05 16:00:00+00:00,753,1,16,workingday
2579,2019-11-05 17:00:00+00:00,363,1,17,workingday
2580,2019-11-05 18:00:00+00:00,681,1,18,workingday
2581,2019-11-05 19:00:00+00:00,598,1,19,workingday
2582,2019-11-05 20:00:00+00:00,528,1,20,workingday
2583,2019-11-05 21:00:00+00:00,348,1,21,workingday
2584,2019-11-05 22:00:00+00:00,245,1,22,workingday
2585,2019-11-05 23:00:00+00:00,215,1,23,workingday
2586,2019-11-06 00:00:00+00:00,114,2,0,workingday
2587,2019-11-06 01:00:00+00:00,62,2,1,workingday
2588,2019-11-06 02:00:00+00:00,30,2,2,workingday
2589,2019-11-06 03:00:00+00:00,26,2,3,workingday
2590,2019-11-06 04:00:00+00:00,43,2,4,workingday
2591,2019-11-06 05:00:00+00:00,117,2,5,workingday
2592,2019-11-06 06:00:00+00:00,462,2,6,workingday
2593,2019-11-06 07:00:00+00:00,1125,2,7,workingday
2594,2019-11-06 08:00:00+00:00,937,2,8,workingday
2595,2019-11-06 09:00:00+00:00,405,2,9,workingday
2596,2019-11-06 10:00:00+00:00,369,2,10,workingday
2597,2019-11-06 11:00:00+00:00,386,2,11,workingday
2598,2019-11-06 12:00:00+00:00,525,2,12,workingday
2599,2019-11-06 13:00:00+00:00,841,2,13,workingday
2600,2019-11-06 14:00:00+00:00,834,2,14,workingday
2601,2019-11-06 15:00:00+00:00,780,2,15,workingday
2602,2019-11-06 16:00:00+00:00,791,2,16,workingday
2603,2019-11-06 17:00:00+00:00,1098,2,17,workingday
2604,2019-11-06 18:00:00+00:00,991,2,18,workingday
2605,2019-11-06 19:00:00+00:00,886,2,19,workingday
2606,2019-11-06 20:00:00+00:00,589,2,20,workingday
2607,2019-11-06 21:00:00+00:00,437,2,21,workingday
2608,2019-11-06 22:00:00+00:00,435,2,22,workingday
2609,2019-11-06 23:00:00+00:00,307,2,23,workingday
2610,2019-11-07 00:00:00+00:00,132,3,0,workingday
2611,2019-11-07 01:00:00+00:00,79,3,1,workingday
2612,2019-11-07 02:00:00+00:00,56,3,2,workingday
